tweet,label,target_id
president buhari use im speach to cut warning for nigerians wey dey promote hate speech for social media,fear,4
alaye jor jor jor,fear,4
"breaking... coronavirus update: 509 cases, 8 deaths including one doctor, 17 treated ï¸èread more",fear,4
"""six months afta police kill my husband we never get justice"" - victim",fear,4
wetin you suppose sabi about saraki ile arugbo wey goment demolish for kwara state.,fear,4
zamfara killings: 'dem kill my two brothers and uncle',fear,4
funke abimbola wey be lawyer tok say she suffer bias wen she try to get into di profession,fear,4
warning dey say meningitis fit kill,fear,4
omar al- bashir : sudan dey wait as rumour say coup don happun dey fly upandan,fear,4
e no easy for cameroon mami for tell pikin say e born e wit hiv',fear,4
good morning to all fans for world! ï¸è if you want confam com chop dis tuwo (2-0) wit us ?Ÿ???Ÿ?£,fear,4
haters go talk say no be fact,fear,4
14 lions don escape from south africa national park,fear,4
total losses afta two days strike = Ã¢Â£100 million,fear,4
"as pipo dey gada, more piloce pipo don show for wia some pipo dey do dia own protest for lagos",fear,4
sex for grades: university of ghana don ban prof ransford gyampo den dr paul kwame butakor,fear,4
â€œfor burn ma house na for stop me or elections? - mayor for kumbo,fear,4
president muhammadu buhari don suspend ruga settlement wey be nigeria goment grazing plan for herdsmen,fear,4
tekno agege song release no sweet nigeria gofment for belle.,fear,4
"facebook, instagram, whatsapp eerience small palava",fear,4
"di oluwo of iwo land don respond to tori say dem suspend am, afta tori begin fly upandan say e blow di agbowu of ogbaagbaa, oba dikrulahi akinrá»çpo.",fear,4
"coronavirus update: 20 new cases of covid-19 disease including 11 in lagos, 3 in edo dey nigeria plus 2 new deaths read more here",fear,4
"mia khalifa shock pipo as she say she make only $12,000 from acting blue feems",fear,4
niels hÃ¶gel: di german ex-nurse go serve life sentence afta im kill 85 patients,fear,4
stevie wonder tell fans afta hyde park show say im go do kidney transplant,fear,4
sudan crisis: number of deadi bodi don rise to 60,fear,4
ghana district assembly elections record low voter turnout despite hon aponkye social media hype,fear,4
three african sportsmen wey don chop life ban from fifa,fear,4
"one woman wey appear inside one viral video wey show as she flog one boy, lock am inside dog cage, don tok why she do am.",fear,4
"nice defending from naija defenders, cameroon dey really our defense.",fear,4
port harcourt 'serial killer suspect' don plead guilty to murder,fear,4
watch as inec temporary staff dey protest for lagos:,fear,4
"you see any end for crisis??Ÿ‡¨?Ÿ‡? since di start for 2016, about 600,000 pikin dem komot for school &amp; more than 500,000 pipo no fit live for di speaking of",fear,4
police dey question suspects wey burn pdp kogi women leader alive,fear,4
di latest update on di kidnap of samson siasia mama,fear,4
up nepa! sub-saharan african countries wey dia light steady pass nigeria own.,fear,4
"mmm scheme fit don come back, robot to control tins",fear,4
: uk health minister don get coronavirus see how e happun,fear,4
zambia protests wey target s/africa bizness force malls to close,fear,4
iran target us troops with ballistic missiles.,fear,4
"anglophone crisis: ex cameroon, nigeria soldiers bi among separatists - crisis group",fear,4
omo guys dey para onto dis assnal waka wey luiz start. abeg woz am slap join. nonsense and ingredients!,fear,4
port harcourt building collapse: â€˜i still dey get nightmare of wen i trap insideâ€™ - survivor,fear,4
omoyele sowore: 'free  now or you go enta prison!' - court warn nigeria spy police oga,fear,4
89' whish kain rubbish be dis na? dem don equalize.,fear,4
brexit: theresay may cry tears wen she resign as british prime minister,fear,4
"oghene! who else fit relate? okamoto call dem 24,000 times in eight days to show im frustrations.",fear,4
futa don eel six students wey 'panel beat' dia fellow student,fear,4
"buhari sad, nigerians say ""we dey on awa own"" ontop onitsha market fire inside anambra",fear,4
"nanny wey byforce feed baby die, don get 15 years in prison sentence",fear,4
tiananmen square: africa kontris wey take protest wey resemble wetin for 1989 china to change tins,fear,4
"national grid collapse, wetin cause nationwide blackout just two weeks into 2020",fear,4
adamu misa dey live wit regret say him bin no gree make dem vaccinate him pikin for polio. him pikin buhari leg nearly deform ontop dis mata.,fear,4
cameroon prison riot: group say security torture prisoners,fear,4
*we dey un look dey pretend like say we no see di tweet* barce-what?,fear,4
"shiite protest: senate dey vex for islamic movement of nigeria, security tight for national assembly",fear,4
aieto host community don shutdown nembe creek trunk line,fear,4
rice no dey market sake of nigeria border closure - trader,fear,4
"3' mandragora bin wan cause trouble now wit shot wey hin fire, but mirante use sabiness punch am throway. 0-0",fear,4
sudan crisis: number of deadi bodi don rise to 60,fear,4
"coronavirus lockdown: no wedding, burial, birthday, party, travel, schooling, flexing plus more fit end sake of covi-19 pandemic. find out for your sef",fear,4
dr congo ebola outbreak declared public health emergency,fear,4
"air canada: woman sleep, forget hersef inside plane",fear,4
"""police want us to settle out of court but na justice we want"" pidgin",fear,4
ghana traders start dey cry foul afta nigeria close dema border sake of smuggled contraband goods,fear,4
"nigeria v south africa today, football fans dey yab each oda",fear,4
eminem drop surprise album 'music to be murdered by',fear,4
police arrest man wey call museveni 'thief and liar' ontop facebook,fear,4
: five times wen abubakar shekau don die,fear,4
court order p&amp;id to forget dia assets for nigeria,fear,4
â€˜man wey enter abu female hostel get mental problemâ€™,fear,4
"lionheart film chop disqualify for ""too much english"", see six oda oscar don snub",fear,4
welcome to nigeria where public officers dey carry sickness appear for court,fear,4
woman wey bail r kelly say she want her money back,fear,4
"efcc for lagos say dem don arrest afeez fashola ""naira marley"" dis morning for lagos, ontop mata of yahoo boys and how him take get hand inside. dem tok say dem go give details of him exact offence soon.",fear,4
kano govnorship election: tension as residents dey wait inec to conduct election re-run,fear,4
"you check say with 10 pipo weh deh test positive for coronavirus, cameroon ?Ÿ‡¨?Ÿ‡? for still host chan?",fear,4
"anglophone crisis: shooting, rain for kumba no let motorcycle riders work for 'kontri sunday'",fear,4
western togoland: police arrest separatists group wey wan tear dema bodi from ghana den declare independence on may 9,fear,4
brazil vs senegal: neymar fail to win for im 100th cap,fear,4
nana akufo-addo : 21 people dey face prosecution for corruption-related offences,fear,4
boeing 737 run enta river afta e land for florida,fear,4
pipeline elosion: amnesty international say na police cause rivers elosion wey kill 48,fear,4
cameroon dey on alert afta monkeypox kill pikin for ayos-centre region - see signs/symptoms for di deadly disease,fear,4
cameroon president paul biya don sign language and special status to laws,fear,4
ghana politicians wey benefit from scholarships for â€˜needy studentsâ€™ spark outrage,fear,4
tori be say price of dollar don dey go up but dis na why you no need to rush buy dollars,fear,4
jamb madam wey say snake swallow n36m tell court say she no dey guilty,fear,4
anthony joshua lose im fight to andy ruiz,fear,4
di two kontris don add to di at least nineteen kontris across africa wey don get confam cases of di virus.,fear,4
woman wey flog small boy lock am inside dog house go ansa case for court,fear,4
nigeria pipo para for goment plan to charge 5% vat ontop online purchase,fear,4
port harcourt mall elosion land five pipo for hospital,fear,4
coronavirus lagos lockdown: double wahala for abule ado fire victims,fear,4
gunmen want 'n50 million' ransom to release kano chief,fear,4
choi. dis dragging no be hia.,fear,4
ijegun fire: '12 of my relative burn inside di pipeline elosion',fear,4
nigeria get liver to quarrel wit south africa,fear,4
"efcc say nigeria 'issa goal' singer afeez fashola ""naira marley"" dey dia custody and dem arrest am ontop yahoo-yahoo mata",fear,4
dat one no be waec nah. take it!,fear,4
